index STRING_id
968 1257118.L8GJD1
969 1257118.L8GJD4
970 1257118.L8GJD5
971 1257118.L8GJD6
972 1257118.L8GJD7
973 1257118.L8GJD9
974 1257118.L8GJE3
975 1257118.L8GJE7
976 1257118.L8GJF0
977 1257118.L8GJF1
978 1257118.L8GJF2
979 1257118.L8GJF4
980 1257118.L8GJF5
981 1257118.L8GJF7
982 1257118.L8GJF8
983 1257118.L8GJG1
984 1257118.L8GJG3
985 1257118.L8GJG4
986 1257118.L8GJG5
987 1257118.L8GJG6
988 1257118.L8GJG7
989 1257118.L8GJG9
990 1257118.L8GJH0
991 1257118.L8GJH1
992 1257118.L8GJH2
993 1257118.L8GJH3
994 1257118.L8GJH4
995 1257118.L8GJH5
996 1257118.L8GJH9
997 1257118.L8GJI2
998 1257118.L8GJI5
999 1257118.L8GJI6
1000 1257118.L8GJI9
1001 1257118.L8GJJ1
1002 1257118.L8GJJ5
1003 1257118.L8GJJ6
1004 1257118.L8GJJ8
1005 1257118.L8GJJ9
1006 1257118.L8GJK0
1007 1257118.L8GJK2
1008 1257118.L8GJK6
1009 1257118.L8GJK8
1010 1257118.L8GJL0
1011 1257118.L8GJL5
1012 1257118.L8GJL8
1013 1257118.L8GJM0
1014 1257118.L8GJM1
1015 1257118.L8GJM3
1016 1257118.L8GJM5
1017 1257118.L8GJM6
1018 1257118.L8GJM9
1019 1257118.L8GJN4
1020 1257118.L8GJN7
1021 1257118.L8GJP1
1022 1257118.L8GJP2
1023 1257118.L8GJP3
1024 1257118.L8GJP5
1025 1257118.L8GJP7
1026 1257118.L8GJQ0
1027 1257118.L8GJQ1
1028 1257118.L8GJQ2
1029 1257118.L8GJQ4
1030 1257118.L8GJQ7
1031 1257118.L8GJQ9
1032 1257118.L8GJR0
1033 1257118.L8GJR2
1034 1257118.L8GJR6
1035 1257118.L8GJS0
1036 1257118.L8GJS2
1037 1257118.L8GJS3
1038 1257118.L8GJS4
1039 1257118.L8GJS5
1040 1257118.L8GJS7
1041 1257118.L8GJT0
1042 1257118.L8GJT2
1043 1257118.L8GJT5
1044 1257118.L8GJT6
1045 1257118.L8GJT7
1046 1257118.L8GJT8
1047 1257118.L8GJT9
1048 1257118.L8GJU3
1049 1257118.L8GJU6
1050 1257118.L8GJU8
1051 1257118.L8GJU9
1052 1257118.L8GJV6
1053 1257118.L8GJV9
1054 1257118.L8GJW4
1055 1257118.L8GJW5
1056 1257118.L8GJW6
1057 1257118.L8GJX1
1058 1257118.L8GJX2
1059 1257118.L8GJX3
1060 1257118.L8GJX4
1061 1257118.L8GJX7
1062 1257118.L8GJX8
1063 1257118.L8GJY0
1064 1257118.L8GJY2
1065 1257118.L8GJY4
1066 1257118.L8GJY5
1067 1257118.L8GJY7
1068 1257118.L8GJZ1
1069 1257118.L8GJZ3
1070 1257118.L8GJZ4
1071 1257118.L8GJZ5
1072 1257118.L8GK00
1073 1257118.L8GK01
1074 1257118.L8GK04
1075 1257118.L8GK05
1076 1257118.L8GK06
1077 1257118.L8GK08
1078 1257118.L8GK10
1079 1257118.L8GK12
